X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61442.9072    9530.1510     916.0281      -0.8751       -0.4730       0.1019        241.61        84.15         4.3734        0.7396         1802          9287         0.0127        0.5266        0.4332        0.2592        Set5
61443.5218    9530.5861     918.5610      0.8903        0.3632        0.2747        67.81         74.05         3.8999        0.4698         3503          9337         0.0235        0.6681        0.7091        0.5328        Set5
61443.5562    9530.2807     916.9152      0.9569        0.2738        0.0969        74.03         84.44         5.2758        0.1955         2606          9344         0.0102        0.6823        0.6396        0.3888        Set5
61443.8038    9530.0752     916.0748      0.8967        0.2366        0.3742        75.22         68.03         4.7154        0.6775         826           9376         0.0086        0.4762        0.2553        0.1584        Set5
61443.7317    9530.5537     917.4561      -0.8269       -0.5246       0.2025        237.61        78.32         4.7307        0.5005         945           9378         0.0096        0.4562        0.3637        0.2448        Set5
61443.8729    9529.9108     917.2414      0.9669        0.1420        0.2122        81.64         77.75         5.2673        0.1341         1851          9383         0.0091        0.5461        0.4428        0.3312        Set5
61446.1661    9530.8731     916.0353      0.8979        0.3315        0.2896        69.74         73.17         5.2875        0.3531         671           9580         0.0077        0.5481        0.4046        0.3168        Set5
61451.6977    9532.0480     914.9273      0.6947        0.5923        0.4082        49.55         65.91         4.9324        0.0676         696           9658         0.0071        0.4255        0.3971        0.2304        Set5
61453.9702    9533.5722     915.6039      0.6976        0.6048        0.3842        49.08         67.41         6.6454        0.3707         3691          9701         0.0078        0.9707        0.5973        0.6336        Set5
61455.8476    9534.9353     916.3728      0.8035        0.5902        0.0780        53.70         85.53         4.9130        0.4302         894           9754         0.0121        0.6350        0.6018        0.3744        Set5
61457.2935    9535.1874     914.6984      0.8587        0.1558        0.4881        79.71         60.78         4.0589        0.3589         229           9804         0.0098        0.2386        0.2908        0.1584        Set5
61457.7706    9536.9595     916.1500      -0.9788       -0.1994       0.0468        258.49        87.32         5.1470        0.9263         2204          9828         0.0154        0.7315        0.6270        0.4032        Set5
61458.4096    9535.4591     913.9720      0.8477        0.3051        0.4339        70.20         64.29         5.3024        0.4135         1381          9888         0.0069        0.4657        0.2041        0.1728        Set5
61458.9836    9536.5476     914.5604      0.9632        0.1654        0.2117        80.25         77.78         4.9142        0.2241         1256          9930         0.0074        0.3661        0.3213        0.1584        Set5
61460.6788    9537.2777     913.9911      0.8461        0.3505        0.4017        67.50         66.32         4.4095        0.0898         1771          9978         0.0118        0.5321        0.4341        0.3456        Set5
61460.9107    9536.8347     912.8930      0.9287        0.3086        0.2058        71.62         78.13         5.7073        0.4629         1834          9991         0.0073        0.5259        0.5883        0.2736        Set5
61461.9969    9538.0819     913.1306      0.8665        0.4930        0.0778        60.36         85.54         6.6702        0.6946         934           10022        0.0067        0.7312        0.5772        0.4032        Set5
61465.6132    9541.9421     913.3936      0.8269        0.5476        0.1277        56.49         82.66         5.3693        0.6014         1177          10113        0.0133        0.7295        0.7939        0.5616        Set5
61466.1797    9542.8045     913.7216      0.8351        0.5432        0.0861        56.96         85.06         5.5269        0.3411         574           10167        0.0057        0.4202        0.3252        0.1584        Set5
61466.2876    9543.0182     913.3439      -0.8308       -0.5559       0.0265        236.21        88.48         3.9336        0.2080         1614          10169        0.0166        0.6516        0.4641        0.4032        Set5
61467.0398    9544.1750     913.4791      0.9739        0.2194        0.0581        77.31         86.67         6.1696        0.2019         3128          10195        0.0096        0.9831        0.8338        0.7200        Set5
61467.5252    9543.0303     912.2255      0.9478        0.2733        0.1643        73.91         80.54         5.3261        0.8925         489           10231        0.0067        0.4900        0.1516        0.1584        Set5
61468.9191    9545.7029     913.3100      -0.9804       -0.1797       0.0802        259.61        85.40         4.0175        0.3374         849           10302        0.0118        0.4387        0.2913        0.1728        Set5
61469.6284    9546.9481     914.4711      0.9633        0.2483        0.1017        75.54         84.16         5.2631        0.0322         4732          10320        0.0129        0.9635        0.9571        0.9792        Set5
61469.5316    9547.5501     914.2737      -0.9520       -0.3057       0.0154        252.20        89.12         5.5002        0.2417         1700          10325        0.0081        0.6663        0.4861        0.3744        Set5
61469.9032    9547.0275     913.3467      0.9381        0.2917        0.1868        72.73         79.23         3.1035        0.6605         983           10366        0.0166        0.2255        0.3695        0.1584        Set5
61470.4759    9548.2365     913.7120      -0.9217       -0.3860       0.0392        247.28        87.75         5.2995        0.4666         674           10383        0.0054        0.3241        0.3208        0.1584        Set5
61471.6700    9547.7748     912.5262      0.8484        0.5226        0.0844        58.37         85.16         6.8730        0.4481         9665          10410        0.0075        1.0776        0.9611        0.7344        Set5
61472.2909    9549.4029     914.1370      -0.9606       -0.2773       0.0197        253.90        88.87         6.5150        0.2847         3348          10436        0.0068        0.8601        0.5593        0.5760        Set5
61472.6044    9550.3226     914.3987      -0.9402       -0.3348       0.0629        250.40        86.39         4.8611        0.4947         948           10473        0.0095        0.4780        0.4069        0.2448        Set5
61472.8362    9550.9010     914.4572      -0.8805       -0.4643       0.0955        242.19        84.52         6.1522        0.1288         364           10489        0.0033        0.3430        0.3488        0.1584        Set5
61473.7460    9549.2329     911.1545      -0.8533       -0.5052       0.1288        239.37        82.60         6.6004        0.3472         1944          10511        0.0042        0.5591        0.3110        0.2736        Set5
61476.0122    9553.4618     912.3046      0.8273        0.5415        0.1496        56.79         81.40         5.2300        0.5464         1460          10570        0.0153        0.8272        1.0143        0.5904        Set5
61476.3392    9552.7899     911.8973      0.8434        0.4736        0.2539        60.69         75.29         5.0989        0.4699         2250          10585        0.0210        0.8921        1.1281        0.8784        Set5
61476.2485    9553.2435     911.6097      0.8602        0.4260        0.2805        63.66         73.71         4.9057        0.4166         468           10600        0.0087        0.3583        0.4031        0.2016        Set5
61476.6475    9554.1963     912.4576      0.9563        0.2881        0.0489        73.23         87.20         5.0604        0.2886         434           10643        0.0067        0.3681        0.3484        0.1728        Set5
61478.8797    9557.1857     912.1291      0.7880        0.4650        0.4035        59.46         66.20         5.0292        1.4800         254           10694        0.0121        0.5716        0.2909        0.2304        Set5
61478.8217    9557.1741     912.4342      0.7155        0.6620        0.2234        47.22         77.09         5.3528        0.3793         303           10704        0.0059        0.2957        0.4596        0.2016        Set5
61479.6614    9556.1694     911.0474      0.9046        0.3296        0.2703        69.98         74.32         4.2716        1.1642         1923          10749        0.0255        0.8101        0.7725        0.5472        Set5
61479.6118    9556.5979     911.1022      0.8974        0.2392        0.3707        75.07         68.24         4.1382        0.5353         476           10769        0.0119        0.2861        0.4321        0.1728        Set5
61479.7394    9556.4415     910.7979      0.9306        0.2369        0.2789        75.72         73.80         4.3171        0.1823         892           10785        0.0113        0.3943        0.4597        0.2592        Set5
61479.8693    9557.8534     912.4891      -0.9551       -0.2959       0.0123        252.79        89.30         4.7073        1.0897         399           10800        0.0146        0.2649        0.6874        0.2592        Set5
61480.0892    9558.3677     913.3273      0.8902        0.4390        0.1221        63.75         82.99         5.7663        0.4560         599           10825        0.0058        0.4739        0.2337        0.1728        Set5
61480.3777    9558.2731     912.4420      -0.9803       -0.1768       0.0880        259.78        84.95         5.3823        0.7086         430           10837        0.0078        0.3659        0.3917        0.1728        Set5
61480.7499    9559.5280     913.4426      -0.8924       -0.3880       0.2304        246.50        76.68         4.8309        0.4469         1165          10861        0.0067        0.3886        0.2691        0.1584        Set5
61481.7257    9560.1147     912.5758      0.8288        0.4568        0.3232        61.14         71.14         4.9228        0.0855         1827          10927        0.0076        0.4168        0.4598        0.2304        Set5
61483.9866    9562.0446     912.6468      -0.8326       -0.5257       0.1747        237.73        79.94         5.1895        0.1448         3528          10993        0.0103        0.7449        0.5232        0.4896        Set5
61486.1520    9563.7034     912.4062      0.8128        0.5709        0.1161        54.92         83.33         5.4782        0.6514         462           11096        0.0064        0.4968        0.1952        0.1728        Set5
61486.6887    9563.7830     911.3567      0.8100        0.5733        0.1231        54.71         82.93         5.5626        0.5240         561           11116        0.0070        0.4869        0.3064        0.2160        Set5
61487.1175    9563.3175     911.0172      0.8308        0.5565        0.0076        56.18         89.56         5.7123        0.7514         621           11128        0.0072        0.6456        0.2273        0.2592        Set5
61487.9362    9564.4698     911.7583      0.7873        0.5952        0.1608        52.91         80.75         5.1258        0.4387         397           11138        0.0065        0.2860        0.3803        0.1584        Set5
61497.2045    9571.6145     909.9049      -0.7812       -0.6223       0.0501        231.46        87.13         4.8796        0.1500         1239          11271        0.0075        0.4340        0.3516        0.2304        Set5
61498.6807    9572.6222     910.7080      -0.7763       -0.2176       0.5916        254.34        53.73         5.7989        0.6790         507           11313        0.0078        0.3118        0.4695        0.2304        Set5
61502.5620    9575.5689     910.9652      -0.7639       -0.6430       0.0560        229.91        86.79         5.0969        1.1454         323           11382        0.0086        0.5701        0.1629        0.1872        Set5
61504.5358    9577.1976     910.9131      0.9440        0.1715        0.2821        79.70         73.62         6.4664        2.2559         224           11424        0.0072        0.7246        0.1040        0.2016        Set5
61511.1246    9582.8355     908.9846      0.7737        0.5820        0.2503        53.05         75.50         5.2191        0.3234         1840          11524        0.0117        0.9998        0.6675        0.6480        Set5
61511.2577    9582.3709     908.8558      0.8985        0.2326        0.3723        75.48         68.15         5.4312        0.7558         2399          11532        0.0105        0.3924        0.6293        0.3600        Set5
61511.5331    9582.5094     908.0869      -0.7683       -0.6198       0.1597        231.11        80.81         6.3557        0.3350         833           11542        0.0054        0.5382        0.3243        0.2736        Set5
61513.7355    9585.0194     909.7266      0.9443        0.3164        0.0901        71.48         84.83         5.4477        0.2612         206           11616        0.0054        0.3375        0.2790        0.1584        Set5
61525.8838    9599.8697     908.8049      -0.7271       -0.6508       0.2187        228.17        77.37         6.3099        0.1675         1946          11869        0.0122        1.4673        0.9259        1.5696        Set5
61528.1321    9598.5344     908.4467      -0.8412       -0.5232       0.1369        238.12        82.13         4.9465        0.7528         524           12033        0.0093        0.4390        0.3299        0.1584        Set5
61528.5351    9598.6056     908.6737      -0.8602       -0.4528       0.2347        242.24        76.42         5.4758        1.3443         560           12045        0.0106        0.6829        0.2074        0.2880        Set5
61529.2139    9598.3415     908.3108      -0.9300       -0.3563       0.0902        249.04        84.82         5.1822        0.1296         2333          12052        0.0116        0.8036        0.5260        0.6336        Set5
61529.4164    9599.0047     907.9021      -0.9149       -0.3965       0.0753        246.57        85.68         4.1039        0.1662         515           12091        0.0095        0.4033        0.2841        0.1728        Set5
61529.6204    9598.7102     907.6799      -0.7283       -0.6132       0.3060        229.90        72.18         4.2830        0.4143         379           12111        0.0121        0.5060        0.2851        0.2016        Set5
61531.3061    9597.3897     906.5702      -0.8061       -0.4690       0.3610        239.81        68.84         4.3731        0.6597         352           12246        0.0088        0.4141        0.1689        0.1584        Set5
61531.8766    9597.3998     907.0014      -0.6859       -0.4481       0.5733        236.84        55.02         4.0681        1.2599         215           12292        0.0105        0.3557        0.1779        0.1584        Set5
61532.9304    9598.7354     908.0334      0.7470        0.5668        0.3475        52.81         69.67         4.0596        0.9352         472           12341        0.0152        0.5552        0.2772        0.2016        Set5
61535.1767    9598.9986     908.1682      -0.7878       -0.6117       0.0722        232.17        85.86         4.5999        0.3487         274           12419        0.0081        0.3928        0.3090        0.2160        Set5
61535.2963    9598.7770     907.6719      -0.7577       -0.6391       0.1317        229.85        82.43         5.8629        0.3128         410           12422        0.0070        0.4575        0.6939        0.3600        Set5
61535.5115    9598.3765     906.9182      -0.7317       -0.6461       0.2173        228.56        77.45         5.6773        1.2462         237           12440        0.0085        0.5856        0.3455        0.2016        Set5
61538.8094    9598.9279     907.3557      -0.8085       -0.5826       0.0824        234.22        85.27         6.9228        0.6121         3788          12538        0.0177        2.5641        1.2448        2.4768        Set5
61538.6091    9599.2198     908.2718      0.8759        0.4783        0.0629        61.36         86.39         5.5235        0.3995         260           12557        0.0074        0.4997        0.2734        0.2160        Set5
61539.1463    9598.1301     905.9635      -0.8049       -0.5781       0.1337        234.31        82.32         6.5304        0.7450         320           12625        0.0078        0.8927        0.4491        0.3888        Set5
61539.2621    9598.8729     907.9570      0.9208        0.3897        0.0131        67.06         89.25         5.2738        0.3599         271           12658        0.0078        0.4982        0.2801        0.2160        Set5
61541.7189    9599.3894     907.5965      -0.8182       -0.5681       0.0884        235.23        84.93         5.7061        0.1657         144           12701        0.0057        0.4314        0.4494        0.2304        Set5
61541.9514    9599.1458     907.4418      0.8053        0.5913        0.0431        53.71         87.53         5.3749        0.5126         146           12711        0.0068        0.2701        0.5117        0.1584        Set5
61542.2915    9598.9506     906.2274      0.8489        0.5285        0.0122        58.10         89.30         5.7305        0.2748         217           12728        0.0060        0.3224        0.4872        0.2160        Set5
61542.4938    9598.6801     905.9167      -0.8265       -0.5608       0.0486        235.84        87.22         5.7057        0.1197         337           12739        0.0074        0.5496        0.5876        0.3888        Set5
61542.8185    9598.7077     906.9140      0.8501        0.5176        0.0968        58.67         84.45         4.9448        0.4547         248           12774        0.0108        0.4270        0.5321        0.2448        Set5
61545.8105    9598.9526     906.7995      0.8522        0.5202        0.0561        58.60         86.79         6.1435        0.3042         236           12842        0.0063        0.5052        0.5210        0.3312        Set5
61547.2432    9599.0587     906.2358      -0.9023       -0.4311       0.0075        244.46        89.57         5.5772        0.1535         292           12893        0.0066        0.4817        0.4037        0.2736        Set5
61550.7868    9599.6008     906.7919      0.7810        0.6240        0.0253        51.38         88.55         6.4193        0.5026         101           13024        0.0055        0.2466        0.5598        0.2016        Set5
61552.1586    9599.6736     906.6301      0.9100        0.3892        0.1431        66.84         81.78         5.9273        0.3361         168           13092        0.0064        0.6041        0.3877        0.3312        Set5
